2.000000000000000000e+00,5.134284168720716357e-01,4.952028017242093405e+00,-4.831055807981008421e-01
1.000000000000000000e+00,5.279800233532624176e+00,-7.270775385875931640e-01,-1.241124747245518023e+00
2.000000000000000000e+00,-1.378138593468695439e-01,5.742248329171563803e+00,-1.425610009686043123e+00
1.000000000000000000e+00,5.433884816585504929e+00,7.056286619276600502e-01,-5.450531489485954673e-01
2.000000000000000000e+00,-1.909710059582546138e-01,6.930393519481112818e+00,-1.280944894299351988e+00
1.000000000000000000e+00,3.965997451315787181e+00,-1.613009235624599080e+00,-2.728587544007839427e-01
2.000000000000000000e+00,-8.235909838593117316e-01,5.702385676076671572e+00,-2.488400266064633160e-01
1.000000000000000000e+00,4.729120353273712496e+00,2.805125182824326213e-01,-2.649830348340120531e-02
0.000000000000000000e+00,-6.179605793383091683e-01,1.728917836718212725e-02,-8.288329623102187460e-01
2.000000000000000000e+00,1.507658450925900007e-01,6.672431682706440270e+00,-5.317932536305005620e-01
2.000000000000000000e+00,-7.831768009678128362e-01,5.005840495935047763e+00,-2.072370998016170307e-01
2.000000000000000000e+00,1.773300319340789688e+00,3.136390287569904789e+00,1.563884941003826079e-01
2.000000000000000000e+00,-3.647025315249823735e-02,3.902219268600627622e+00,8.745456489920649945e-01
0.000000000000000000e+00,-2.309028379051389912e-01,5.023640280781022094e-01,3.888405713104999828e-01
1.000000000000000000e+00,5.738494208223035464e+00,4.300273602141413964e-01,9.330991566074609000e-01
2.000000000000000000e+00,1.529062456004071091e-01,6.178784631033008345e+00,-2.185651472683437235e-01
1.000000000000000000e+00,5.989330101260454953e+00,1.059414279788833069e+00,8.189479221973062772e-01
2.000000000000000000e+00,-1.136496515158297749e+00,4.342301560350396272e+00,-5.130825055023063852e-01
2.000000000000000000e+00,6.636406394823949340e-01,4.873673726486503099e+00,-5.032008971485711912e-01
1.000000000000000000e+00,3.338249767850777427e+00,1.796710789793410035e+00,5.269147158495091077e-01
1.000000000000000000e+00,4.717573975669302477e+00,-1.020310521000089565e+00,-4.121920604538842348e-01
1.000000000000000000e+00,5.848112220017233298e+00,1.647589489180172118e+00,-2.072972967787111223e-02
2.000000000000000000e+00,1.385080065586148101e-01,5.297016581224404774e+00,-1.402570692929706375e+00
1.000000000000000000e+00,4.944260364243615591e+00,-3.352658134387244138e-01,-2.073700484543917477e-01
1.000000000000000000e+00,4.127982841145109383e+00,-7.168897915325920245e-01,-3.954564510595163784e-01
0.000000000000000000e+00,-4.523246791119931998e-01,7.556736821160341400e-01,3.533992809077227681e-01
0.000000000000000000e+00,1.505985173807076638e+00,-1.027918001427882366e+00,2.354002506690576202e-01
2.000000000000000000e+00,-1.173510768747773936e+00,3.763603179246685748e+00,8.219171292424307662e-01
2.000000000000000000e+00,7.641045987145222984e-02,5.666847488402408928e+00,1.162426299986417222e+00
2.000000000000000000e+00,1.150826522349739367e+00,4.431379092132192277e+00,-6.462667782301927399e-01
1.000000000000000000e+00,2.249088109151339054e+00,-3.368710637279434539e-01,1.885412376299260506e+00
0.000000000000000000e+00,-2.785435401195837657e-01,1.142544340247215073e+00,5.556389014494097500e-01
0.000000000000000000e+00,-4.998016390021937649e-01,-3.266499405655234889e-01,-5.753241958809431900e-01
2.000000000000000000e+00,-2.156078120470620307e-01,3.884506473847702424e+00,5.801830355404162809e-01
2.000000000000000000e+00,-1.047193650827080935e+00,3.688267292957583265e+00,4.205812219876005065e-01
2.000000000000000000e+00,8.249712538785039517e-02,5.228994657540951607e+00,-2.562407781664872639e-02
0.000000000000000000e+00,-5.810536057232601470e-01,7.272999383063616374e-01,-7.115792492394708013e-01
2.000000000000000000e+00,-3.911271719713956818e-01,5.106276137615719968e+00,3.635125255158171420e-01
1.000000000000000000e+00,3.816511315854847375e+00,1.318903731389077905e+00,4.826051109549406304e-01
2.000000000000000000e+00,-4.457105528716486798e-01,5.786048590683630977e+00,1.156826916040098574e+00
0.000000000000000000e+00,7.057858315162603979e-01,1.824815055360913263e+00,-1.827627227229758455e+00
2.000000000000000000e+00,-2.199429924125937963e-01,5.843193390336071324e+00,-8.588435099450207888e-01
2.000000000000000000e+00,3.059809612102377119e-01,6.286955834893840134e+00,-2.832530446269738156e-01
1.000000000000000000e+00,3.089730814806673109e+00,-7.493255186237232079e-01,3.148827483080091083e-01
1.000000000000000000e+00,5.320264530517768264e+00,8.273020157238299976e-01,1.999284573564637235e-01
0.000000000000000000e+00,-1.018040999630731358e+00,2.201918981125381911e-02,2.727453941835739082e-01
2.000000000000000000e+00,9.066428875390690756e-01,5.172228228610659784e+00,2.032975315030774721e-01
1.000000000000000000e+00,6.132424918117229673e+00,-9.840467517882381943e-01,1.069703450787083954e+00
0.000000000000000000e+00,-8.948231370352230929e-01,-1.718155463053531395e+00,-3.538801191899013654e-01
1.000000000000000000e+00,4.989895421738701486e+00,-1.179052621803055034e+00,-2.425846014435394604e+00
0.000000000000000000e+00,-4.134700049544752787e-01,-1.054622560170673795e+00,2.893885601270687613e-01
2.000000000000000000e+00,3.983228657837037945e-01,5.249844201569290547e+00,-1.087873839911249085e+00
0.000000000000000000e+00,-8.955698919091999999e-01,-7.366090938103446728e-01,9.147810528843145494e-01
2.000000000000000000e+00,-7.218070698859639645e-02,5.112347830382877767e+00,2.193313336377191169e-01
0.000000000000000000e+00,-1.176486621873630845e-01,-7.421680303434373682e-01,-5.852133350129254952e-01
1.000000000000000000e+00,5.572727428851481868e+00,-3.411899329774648049e-01,-1.816516819001708916e+00
2.000000000000000000e+00,-2.259851720791383467e-01,5.932832684788707844e+00,-6.837488786870405955e-01
1.000000000000000000e+00,4.090020841738587265e+00,6.869112005643712715e-01,-2.373829826981235791e-01
1.000000000000000000e+00,6.780169874526198015e+00,-1.175783477728033627e-01,-1.506383307130261806e-01
1.000000000000000000e+00,4.852165549900970376e+00,1.780047533852581187e+00,-1.363657731860114797e-01
1.000000000000000000e+00,3.830271166351419065e+00,9.920781336282165075e-01,6.283474791516373559e-01
